SRR8554754,OK
SRR8393578,OK
SRR10919503,OK
SRR9108871,OK
SRR8792713,OK
SRR12543070,OK
SRR8520138,OK
SRR8393735,OK
SRR7970078,OK
SRR7970039,OK
SRR9118110,OK
ERR3587176,OK
SRR7497407,OK
SRR6744658,ERR
SRR11002553,OK
SRR6744832,ERR
SRR12904841,OK
SRR11803515,OK
SRR9035366,OK
SRR12658951,OK
SRR12610560,OK
SRR8558270,OK
SRR6744122,ERR
SRR8741234,OK
SRR8399391,OK
SRR12284398,OK
SRR11803537,OK
SRR8447001,OK
ERR3587051,OK
ERR3586838,OK
ERR3586928,OK
SRR13370363,OK
SRR7880373,OK
SRR10972810,OK
SRR7648319,OK
SRR11831040,OK
SRR13370359,OK
SRR13450946,OK
SRR10420960,OK
SRR12727886,OK
SRR10074793,OK
ERR4230057,OK
ERR2512383,OK
SRR12170546,OK
SRR9637787,OK
SRR12687666,OK
SRR12081698,OK
SRR8730210,OK
ERR3322242,OK
SRR10616351,OK
SRR13756029,OK
SRR8510272,OK
SRR12105430,OK
SRR12105427,OK
SRR8729945,OK
SRR8670221,OK
SRR11426341,OK
SRR8510298,OK
SRR12936485,OK
SRR13756007,OK
ERR2592893,OK
SRR11097763,OK
ERR2592827,OK
ERR3190541,OK
SRR11278738,OK
SRR9123729,OK
SRR8802161,OK
SRR12596165,OK
SRR9937941,OK
SRR8529365,OK
SRR8699265,OK
SRR8663102,OK
SRR10362512,OK
SRR8599910,OK
SRR9107358,OK
SRR9107332,OK
SRR11409811,OK
SRR9107330,OK
SRR12667293,OK
SRR9092800,OK
ERR3308296,OK
SRR13091470,OK
SRR9124124,OK
SRR11490252,OK
SRR10673292,OK
SRR12667045,OK
SRR13091444,OK
SRR13358806,OK
SRR10673302,OK
SRR9107348,OK
SRR10673335,OK
SRR13645062,OK
SRR9123731,OK
SRR8488374,OK
SRR11109904,OK
SRR12246212,OK
SRR9217727,OK
SRR12326515,OK
SRR9923589,OK
SRR10336656,OK
SRR12662140,OK
SRR9922810,OK
SRR10238554,OK
SRR12629809,OK
ERR3308631,OK
SRR13277303,OK
SRR12063365,OK
ERR3308223,OK
SRR8488372,OK
SRR10530988,OK
ERR3308165,OK
SRR10824587,OK
ERR3190500,OK
SRR10008647,OK
SRR10008764,OK
SRR10008776,OK
ERR4704389,ERR
