ERR3328454,SINGLE,1
ERR3328471,SINGLE,1
SRR10008588,PAIRED,1
SRR10008596,PAIRED,1
SRR10008600,PAIRED,1
SRR10008605,PAIRED,1
SRR10008606,PAIRED,1
SRR10008608,PAIRED,1
SRR10008618,PAIRED,1
SRR10008620,PAIRED,1
SRR10008623,PAIRED,1
SRR10008626,PAIRED,1
SRR10008627,PAIRED,1
SRR10008630,PAIRED,1
SRR10008634,PAIRED,1
SRR10008638,PAIRED,1
SRR10008655,PAIRED,1
SRR10008661,PAIRED,1
SRR10008679,PAIRED,1
SRR10008680,PAIRED,1
SRR10008689,PAIRED,1
SRR10008691,PAIRED,1
SRR10008692,PAIRED,1
SRR10008702,PAIRED,1
SRR10008734,PAIRED,1
SRR10008757,PAIRED,1
SRR10008762,PAIRED,1
SRR10008791,PAIRED,1
SRR10008792,PAIRED,1
SRR10008802,PAIRED,1
SRR10008810,PAIRED,1
SRR10008811,PAIRED,1
SRR10008812,PAIRED,1
SRR10008832,PAIRED,1
SRR10008833,PAIRED,1
SRR10008837,PAIRED,1
SRR10008856,PAIRED,1
SRR10008861,PAIRED,1
SRR10008901,PAIRED,1
SRR10008902,PAIRED,1
SRR10008907,PAIRED,1
SRR10008911,PAIRED,1
SRR10008918,PAIRED,1
SRR10008934,PAIRED,1
SRR10008937,PAIRED,1
SRR10008948,PAIRED,1
SRR10008960,PAIRED,1
SRR11035317,PAIRED,1
SRR12091903,PAIRED,1
SRR12334916,PAIRED,1
SRR12334932,PAIRED,1
SRR12334951,PAIRED,1
SRR12334963,PAIRED,1
SRR12334973,PAIRED,1
