SRR11659729,OK
SRR9108863,OK
SRR10849401,OK
SRR7970045,OK
SRR8554653,OK
SRR7072204,OK
SRR9649869,OK
SRR11002550,OK
SRR8792712,OK
SRR9006535,OK
SRR8416097,OK
SRR9618144,OK
SRR10584540,OK
SRR13370241,OK
SRR10513466,OK
SRR11002574,OK
SRR12659091,OK
SRR6744035,ERR
SRR8446961,OK
ERR3587041,OK
SRR8813015,OK
SRR12659069,OK
ERR3586911,OK
SRR8558250,OK
SRR8821044,OK
ERR3587039,OK
SRR10664956,OK
SRR9637793,OK
ERR4793870,OK
SRR8794634,OK
ERR3586758,OK
ERR3661006,OK
SRR8369883,OK
SRR13370296,OK
SRR8416077,OK
SRR13450951,OK
SRR8549877,OK
ERR3322236,OK
SRR10824582,OK
SRR10835731,OK
SRR11803542,OK
SRR10229889,OK
ERR3316211,OK
SRR12081611,OK
SRR8670216,OK
SRR11805868,OK
SRR12105460,OK
SRR10481889,OK
SRR13755940,OK
SRR8730012,OK
SRR12105403,OK
SRR12105511,OK
SRR8670188,OK
SRR11638140,OK
SRR13755984,OK
SRR11194594,OK
SRR11194559,OK
SRR10801263,OK
SRR11278728,OK
SRR11409676,OK
SRR11194534,OK
SRR8802104,OK
SRR8802109,OK
ERR2592950,OK
ERR2592888,OK
SRR12204432,OK
SRR9937995,OK
SRR8529524,OK
ERR2592772,OK
SRR11394390,OK
SRR11409903,OK
SRR8669638,OK
SRR9092978,OK
SRR12667253,OK
SRR10673286,OK
SRR8834782,OK
SRR9923152,OK
SRR10484935,OK
SRR10007580,OK
SRR7904246,OK
SRR11109947,OK
SRR10064597,OK
SRR10673341,OK
SRR9923475,OK
SRR12650141,OK
SRR12629810,OK
SRR12629842,OK
SRR9923491,OK
SRR10336677,OK
ERR3308204,OK
SRR12667230,OK
SRR11456551,OK
SRR11409963,OK
ERR3308202,OK
SRR13192686,OK
SRR9123804,OK
SRR10238580,OK
SRR10008780,OK
SRR8561282,OK
SRR11035313,OK
SRR10530969,OK
SRR12629867,OK
SRR8507451,OK
SRR9123806,OK
SRR8834766,OK
SRR10662745,OK
SRR12650102,OK
SRR8507372,OK
SRR10008635,OK
SRR10008745,OK
SRR11409764,OK
SRR10008742,OK
