SRR13450945,PAIRED,1554
SRR9677809,PAIRED,35
SRR10987817,SINGLE,76
SRR10987836,SINGLE,111
SRR12727878,PAIRED,1597
SRR8529373,PAIRED,42
SRR13091397,PAIRED,22
SRR12629845,PAIRED,10
SRR10686645,PAIRED,15
SRR11830141,PAIRED,3745
SRR8529479,PAIRED,22
SRR13091461,PAIRED,19
SRR9123846,PAIRED,23
SRR9123803,PAIRED,3
SRR10103573,PAIRED,7
SRR10103570,PAIRED,6
SRR8580847,PAIRED,2438
SRR13645046,PAIRED,15
SRR8699280,PAIRED,21
SRR13645039,PAIRED,12
SRR12463682,PAIRED,3376
SRR13645008,PAIRED,8
SRR10008878,PAIRED,0
SRR10008621,PAIRED,2
SRR6744826,PAIRED,3296
SRR10008919,PAIRED,0
ERR2592787,SINGLE,32
SRR10008765,PAIRED,3
SRR12904822,PAIRED,4651
SRR10008869,PAIRED,0
ERR2592864,SINGLE,3
SRR8507435,PAIRED,2
SRR6744126,PAIRED,1842
SRR13755941,SINGLE,461
SRR13755899,SINGLE,639
SRR12246020,PAIRED,13
SRR12246231,PAIRED,14
SRR10673304,PAIRED,14
SRR8303183,SINGLE,71
SRR10673365,PAIRED,17
SRR8902290,PAIRED,229
SRR10007560,PAIRED,15
SRR8902189,PAIRED,710
SRR12246015,PAIRED,16
SRR7365423,SINGLE,186
SRR8730136,SINGLE,354
SRR11409958,PAIRED,22
SRR11803536,PAIRED,4509
SRR11409889,PAIRED,50
SRR11409713,PAIRED,34
SRR7497405,SINGLE,4165
SRR10824566,PAIRED,585
SRR12081685,PAIRED,643
SRR13370311,PAIRED,4366
ERR4084835,PAIRED,2015
ERR3587186,PAIRED,3803
ERR3586920,PAIRED,3988
SRR8395225,PAIRED,2494
SRR13370301,PAIRED,2132
ERR3586781,PAIRED,4494
ERR3586808,PAIRED,3671
ERR3586863,PAIRED,3256
SRR6458644,SINGLE,3
ERR3322267,PAIRED,2477
SRR10800988,PAIRED,1777
SRR10267050,PAIRED,206
ERR3322284,PAIRED,1057
SRR8566397,PAIRED,1525
ERR3587189,PAIRED,4686
ERR3322237,PAIRED,1002
SRR10870409,PAIRED,6
SRR12063344,PAIRED,7
SRR11002576,PAIRED,4335
ERR3308170,PAIRED,6
SRR8959271,PAIRED,941
ERR3308753,PAIRED,5
SRR10718414,SINGLE,2
ERR3308156,PAIRED,5
SRR12522293,PAIRED,7
ERR3308749,PAIRED,5
SRR8670173,SINGLE,194
SRR9092956,PAIRED,19
SRR9092886,PAIRED,13
SRR8670197,SINGLE,170
SRR10071574,PAIRED,4784
SRR9092963,PAIRED,15
SRR8670230,SINGLE,162
ERR3020181,SINGLE,1353
SRR10336663,PAIRED,13
SRR8617468,PAIRED,14
SRR8617487,PAIRED,11
SRR11640416,PAIRED,110
ERR3190551,PAIRED,19
SRR13780701,SINGLE,1217
SRR9860471,SINGLE,4878
SRR12118744,PAIRED,3443
SRR8669643,PAIRED,21
SRR12667103,SINGLE,17
SRR9922824,PAIRED,9
SRR9923136,PAIRED,13
SRR12650095,SINGLE,5
SRR10662740,PAIRED,5
SRR12667081,SINGLE,16
SRR12667245,SINGLE,7
ERR2004634,PAIRED,1270
SRR8488383,PAIRED,9
SRR12667128,SINGLE,10
SRR11119542,PAIRED,23
SRR11537128,SINGLE,16
SRR9923169,PAIRED,9
SRR10530984,PAIRED,7
SRR10662760,PAIRED,8
SRR12667236,SINGLE,11
SRR10064610,PAIRED,12
SRR8834822,PAIRED,21
SRR12662142,PAIRED,8
SRR9217732,PAIRED,10
SRR9637810,PAIRED,3672
SRR12970008,SINGLE,0
SRR10271268,SINGLE,11
SRR11676226,PAIRED,1680
SRR12234194,PAIRED,3115
SRR10229906,PAIRED,806
