SRR8837396,OK
SRR8663109,OK
SRR8792718,OK
SRR8399417,OK
SRR9217955,OK
SRR8558263,OK
SRR8773561,OK
SRR12816297,OK
SRR8909065,OK
ERR2592820,OK
SRR13755909,OK
SRR8902175,OK
SRR11409898,OK
SRR12183117,OK
SRR10824638,OK
SRR12081713,OK
SRR8794572,OK
SRR8446985,OK
SRR9092863,OK
ERR4844300,OK
SRR10336658,OK
SRR8617493,OK
SRR13624814,OK
SRR11640403,OK
SRR12665226,OK
ERR5165905,OK
SRR11968903,OK
SRR10804010,OK
SRR8669641,OK
SRR12659065,OK
SRR11178172,OK
ERR2828351,OK
SRR9637812,OK
SRR12487699,OK
SRR12217064,OK
SRR12658955,OK
SRR10229874,OK
