SRR8837388,OK
SRR9677745,OK
SRR8792722,OK
DRR184143,OK
SRR10987848,OK
SRR12730593,OK
SRR9217964,OK
SRR8529329,OK
SRR9217347,OK
SRR12816299,OK
SRR11490237,OK
SRR8510260,OK
SRR13755907,OK
SRR10801285,OK
SRR7497365,OK
SRR12183116,OK
SRR10824576,OK
SRR12081726,OK
SRR12369735,OK
SRR11347401,OK
SRR10071579,OK
ERR2828348,OK
SRR10336667,OK
SRR10238596,OK
SRR13624803,OK
SRR10902461,OK
SRR11640414,OK
SRR11394383,OK
ERR4704313,OK
SRR11968888,OK
SRR12118743,OK
SRR8663094,OK
SRR9107351,OK
SRR11178171,OK
ERR2828350,OK
SRR9637824,OK
SRR10448859,OK
SRR12970006,OK
SRR12659062,OK
SRR10229852,OK
