SRR8837394,PAIRED,58
SRR9677782,PAIRED,62
SRR11558543,PAIRED,3975
SRR12009699,SINGLE,3650
SRR8792717,PAIRED,6289
DRR184142,PAIRED,1667
SRR8399404,PAIRED,3111
SRR12730588,PAIRED,5207
SRR9217961,PAIRED,21
SRR10016783,PAIRED,293
SRR10448724,PAIRED,7
SRR12543073,PAIRED,5779
SRR9164652,SINGLE,2719
SRR12051495,PAIRED,14
SRR8510247,PAIRED,2200
SRR13755985,SINGLE,131
SRR12246189,PAIRED,13
SRR10971381,PAIRED,2616
SRR7497403,SINGLE,4475
SRR12183114,PAIRED,294
SRR10824622,PAIRED,880
SRR12081631,PAIRED,548
SRR10801008,PAIRED,2616
SRR12063359,PAIRED,5
SRR9092818,PAIRED,10
ERR2134142,PAIRED,1076
SRR10336644,PAIRED,10
SRR8617471,PAIRED,11
SRR13624808,PAIRED,5856
SRR10902464,PAIRED,12
SRR11640411,PAIRED,30
ERR2631574,PAIRED,4656
SRR8863853,PAIRED,4540
ERR4699881,PAIRED,189
SRR11968902,PAIRED,3
SRR10804008,PAIRED,1123
SRR8669648,PAIRED,22
SRR9923623,PAIRED,10
SRR11178180,PAIRED,3487
ERR3327966,SINGLE,898
SRR9637816,PAIRED,3135
SRR10999794,PAIRED,4675
SRR12628096,PAIRED,2818
SRR10448860,PAIRED,777
SRR9006513,PAIRED,3522
SRR13019195,PAIRED,1432
SRR10229900,PAIRED,627
