SRR8837393,OK
SRR11109917,OK
SRR8792704,OK
SRR8416066,OK
SRR12730591,OK
SRR12727880,OK
SRR11831687,OK
SRR11638150,OK
SRR12927484,OK
SRR13645018,OK
SRR10008817,OK
SRR13756027,OK
SRR12246051,OK
SRR11803525,OK
SRR12183126,OK
SRR10824626,OK
SRR12081682,OK
ERR3586839,OK
SRR8395132,OK
SRR13414700,OK
SRR11278732,OK
SRR10336692,OK
SRR13358834,OK
SRR13624810,OK
SRR11640399,OK
SRR9860472,OK
ERR4703695,OK
SRR11968887,OK
SRR13517442,OK
SRR8663086,OK
SRR13263837,OK
SRR11178173,OK
ERR3327967,OK
SRR9637805,OK
SRR10448862,OK
ERR4793876,OK
SRR12659094,OK
SRR10229890,OK
