SRR11109897,PAIRED,9
SRR9677804,PAIRED,51
SRR9001941,PAIRED,5568
SRR13825344,PAIRED,3435
SRR8399395,PAIRED,3213
SRR13091452,PAIRED,16
SRR8529314,PAIRED,32
SRR13091407,PAIRED,16
SRR8529437,PAIRED,26
SRR10686624,PAIRED,16
SRR12629832,PAIRED,10
SRR8529340,PAIRED,24
SRR12629826,PAIRED,11
SRR13091426,PAIRED,18
SRR10080832,PAIRED,2508
SRR9124023,PAIRED,7
SRR9123849,PAIRED,9
SRR9123955,PAIRED,2
SRR10080831,PAIRED,2710
SRR12105490,PAIRED,421
SRR12105531,PAIRED,310
SRR12650913,PAIRED,276
SRR13645030,PAIRED,8
SRR12463684,PAIRED,3178
SRR12650909,PAIRED,212
SRR12105415,PAIRED,339
SRR8510243,PAIRED,279
ERR2592866,SINGLE,31
SRR10008904,PAIRED,2
SRR10008774,PAIRED,0
SRR10008752,PAIRED,0
SRR10008945,PAIRED,3
SRR10008613,PAIRED,2
SRR8507399,PAIRED,3
SRR10008891,PAIRED,3
SRR12904855,PAIRED,4923
SRR10008614,PAIRED,4
SRR13755954,SINGLE,271
SRR13756032,SINGLE,23
SRR8567596,SINGLE,157
SRR10616347,SINGLE,1804
SRR11523787,SINGLE,13
SRR8303224,SINGLE,72
SRR10673324,PAIRED,13
SRR10007568,PAIRED,14
SRR10484983,PAIRED,13
SRR12246216,PAIRED,16
SRR12246173,PAIRED,9
SRR10420962,PAIRED,1514
SRR9118121,PAIRED,5266
SRR10616320,SINGLE,1323
SRR7365394,SINGLE,216
SRR10007573,PAIRED,15
SRR11803526,PAIRED,3705
SRR11409890,PAIRED,27
SRR11409805,PAIRED,20
SRR11409980,PAIRED,16
SRR11409719,PAIRED,16
SRR11409984,PAIRED,55
SRR10824564,PAIRED,600
SRR11967913,PAIRED,2135
ERR3322253,PAIRED,940
ERR1278929,SINGLE,4072
ERR3586909,PAIRED,1767
SRR10584545,PAIRED,4570
ERR3587196,PAIRED,3246
SRR8554740,PAIRED,7388
SRR7043018,PAIRED,905
SRR8490975,PAIRED,8072
SRR8520129,PAIRED,6919
SRR11660207,PAIRED,9785
SRR8395226,PAIRED,5197
ERR3305390,PAIRED,35
SRR11967907,PAIRED,2273
SRR8566409,PAIRED,2612
ERR3586878,PAIRED,4643
ERR3305391,PAIRED,39
SRR10584538,PAIRED,4178
SRR13370357,PAIRED,1896
SRR10607581,PAIRED,1581
SRR8790607,PAIRED,2299
SRR9295814,PAIRED,32
SRR13370240,PAIRED,4485
ERR3308186,PAIRED,3
ERR3308184,PAIRED,18
SRR8395138,PAIRED,2097
SRR12063348,PAIRED,7
SRR13224147,PAIRED,7
SRR11347402,PAIRED,3679
SRR12125730,PAIRED,6
SRR12596170,PAIRED,9
ERR3244798,SINGLE,1045
ERR3308220,PAIRED,6
SRR10568938,PAIRED,1216
ERR3308742,PAIRED,5
SRR12063346,PAIRED,6
ERR3308663,PAIRED,7
SRR13414698,PAIRED,9
SRR10074782,PAIRED,1369
SRR13277299,SINGLE,8
SRR9092832,PAIRED,21
SRR10074798,PAIRED,1439
SRR9092799,PAIRED,23
SRR13414707,PAIRED,9
SRR13277294,SINGLE,9
ERR4844310,PAIRED,227
SRR13358838,PAIRED,17
SRR10238572,SINGLE,11
SRR9648488,PAIRED,7360
SRR9649872,PAIRED,8002
SRR9860486,SINGLE,5097
SRR8863760,PAIRED,6225
SRR12650081,SINGLE,3
SRR9923310,PAIRED,12
SRR9922938,PAIRED,11
SRR12667080,SINGLE,12
SRR8802122,PAIRED,45
SRR9923712,PAIRED,13
SRR12667306,SINGLE,17
SRR8488402,PAIRED,7
SRR8269405,SINGLE,297
SRR12667119,SINGLE,16
SRR8377839,SINGLE,17
SRR9923567,PAIRED,12
SRR12667133,SINGLE,9
SRR9218269,PAIRED,14
SRR11537126,SINGLE,14
SRR9923235,PAIRED,8
SRR11443846,PAIRED,2613
SRR7955630,PAIRED,43
SRR9922836,PAIRED,11
SRR9923472,PAIRED,16
SRR9937969,PAIRED,21
SRR8834831,PAIRED,22
SRR9221200,PAIRED,11
SRR8834848,PAIRED,5
SRR12334066,PAIRED,7533
SRR8802108,PAIRED,32
SRR8554642,PAIRED,8752
SRR12970005,SINGLE,0
ERR4793863,PAIRED,3032
SRR11675804,PAIRED,5130
SRR12659070,PAIRED,2469
SRR10229842,PAIRED,574
