SRR8837399,OK
SRR9677815,OK
SRR8792724,OK
SRR8416100,OK
SRR12730586,OK
SRR12727875,OK
SRR8529511,OK
SRR9123735,OK
SRR9164651,OK
SRR8699282,OK
SRR10008708,OK
SRR13755988,OK
SRR8902155,OK
SRR12334961,OK
SRR12183113,OK
SRR10824586,OK
SRR12081621,OK
SRR13370332,OK
SRR12063347,OK
SRR13414701,OK
SRR9192427,OK
SRR10336660,OK
SRR10238553,OK
SRR13624806,OK
SRR10902460,OK
SRR11640397,OK
SRR9940697,OK
ERR4704251,OK
SRR11968895,OK
SRR12118740,OK
SRR8663088,OK
ERR2004628,OK
SRR11178177,OK
ERR3327969,OK
SRR9637819,OK
SRR12487700,OK
SRR9006533,OK
SRR12659001,OK
SRR10229854,OK
