SRR8837399,PAIRED,69
SRR9677815,PAIRED,36
SRR8792724,PAIRED,4208
SRR8416100,PAIRED,2565
SRR12730586,PAIRED,3926
SRR12727875,PAIRED,2150
SRR8529511,PAIRED,25
SRR9123735,PAIRED,3
SRR9164651,SINGLE,2540
SRR8699282,PAIRED,21
SRR10008708,PAIRED,0
SRR13755988,SINGLE,44
SRR8902155,PAIRED,411
SRR12334961,PAIRED,8
SRR12183113,PAIRED,720
SRR10824586,PAIRED,157
SRR12081621,PAIRED,818
SRR13370332,PAIRED,2027
SRR12063347,PAIRED,6
SRR13414701,PAIRED,9
SRR9192427,PAIRED,3478
SRR10336660,PAIRED,13
SRR10238553,SINGLE,9
SRR13624806,PAIRED,4806
SRR10902460,PAIRED,16
SRR11640397,PAIRED,88
SRR9940697,PAIRED,1600
ERR4704251,PAIRED,185
SRR11968895,PAIRED,473
SRR12118740,PAIRED,3751
SRR8663088,PAIRED,23
ERR2004628,PAIRED,1034
SRR11178177,PAIRED,3100
ERR3327969,SINGLE,790
SRR9637819,PAIRED,296
SRR12487700,PAIRED,689
SRR9006533,PAIRED,4216
SRR12659001,PAIRED,1793
SRR10229854,PAIRED,892
