SRR8837388,PAIRED,55
SRR9677745,PAIRED,32
SRR8792722,PAIRED,4949
DRR184143,PAIRED,1796
SRR10987848,SINGLE,77
SRR12730593,PAIRED,4169
SRR9217964,PAIRED,19
SRR8529329,PAIRED,23
SRR9217347,PAIRED,20
SRR12816299,PAIRED,113
SRR11490237,PAIRED,20
SRR8510260,PAIRED,417
SRR13755907,SINGLE,497
SRR10801285,SINGLE,1104
SRR7497365,SINGLE,4574
SRR12183116,PAIRED,657
SRR10824576,PAIRED,666
SRR12081726,PAIRED,610
SRR12369735,SINGLE,594
SRR11347401,PAIRED,2404
SRR10071579,PAIRED,4124
ERR2828348,SINGLE,189
SRR10336667,PAIRED,10
SRR10238596,SINGLE,6
SRR13624803,PAIRED,4570
SRR10902461,PAIRED,12
SRR11640414,PAIRED,3
SRR11394383,PAIRED,13
ERR4704313,PAIRED,165
SRR11968888,PAIRED,2135
SRR12118743,PAIRED,3498
SRR8663094,PAIRED,21
SRR9107351,PAIRED,15
SRR11178171,PAIRED,2729
ERR2828350,SINGLE,1261
SRR9637824,PAIRED,1537
SRR10448859,PAIRED,59
SRR12970006,SINGLE,0
SRR12659062,PAIRED,1475
SRR10229852,PAIRED,851
