SRR13450960,PAIRED,1888
SRR11109909,PAIRED,10
SRR11109921,PAIRED,13
SRR13825337,PAIRED,2242
SRR8416088,PAIRED,2226
SRR9002087,PAIRED,4145
SRR11456553,PAIRED,8
SRR11830142,PAIRED,2230
SRR13091423,PAIRED,15
SRR8529483,PAIRED,26
SRR11832372,PAIRED,2679
SRR10686605,PAIRED,16
SRR12629856,PAIRED,7
SRR8529491,PAIRED,18
SRR11456555,PAIRED,8
SRR8883915,PAIRED,15
SRR9123944,PAIRED,14
SRR12676984,PAIRED,1586
SRR12458607,PAIRED,309
SRR9123861,PAIRED,6
SRR12105540,PAIRED,396
SRR12051467,PAIRED,10
SRR8561261,SINGLE,8
SRR8909047,PAIRED,1551
SRR13644988,PAIRED,8
SRR13644972,PAIRED,13
SRR12051480,PAIRED,6
SRR12051492,PAIRED,13
SRR6744170,PAIRED,8026
ERR2592869,SINGLE,22
SRR4409191,PAIRED,1513
SRR8510279,PAIRED,331
SRR10008836,PAIRED,2
SRR8507425,PAIRED,1
SRR6744630,PAIRED,3645
SRR10008737,PAIRED,3
ERR2592901,SINGLE,11
SRR6744674,PAIRED,4342
SRR6744308,PAIRED,8142
SRR8507400,PAIRED,6
SRR8510314,PAIRED,302
SRR8510273,PAIRED,246
ERR2592793,SINGLE,30
SRR10008640,PAIRED,7
SRR13755972,SINGLE,231
SRR13755998,SINGLE,83
SRR11194541,PAIRED,63
SRR11194530,PAIRED,63
SRR10616354,SINGLE,2010
SRR10673256,PAIRED,14
SRR7880350,PAIRED,2182
SRR8729907,SINGLE,409
SRR8730139,SINGLE,326
SRR11523785,SINGLE,2
SRR12246198,PAIRED,11
SRR11194579,PAIRED,64
SRR10673273,PAIRED,15
SRR10484955,PAIRED,14
SRR10420978,PAIRED,1718
SRR11194581,PAIRED,63
SRR11523779,SINGLE,11
SRR11409832,PAIRED,32
SRR11409824,PAIRED,30
SRR11409766,PAIRED,17
SRR11409693,PAIRED,33
SRR11409826,PAIRED,8
SRR11409795,PAIRED,32
SRR11409975,PAIRED,18
SRR10824588,PAIRED,662
SRR12081634,PAIRED,717
SRR6905826,PAIRED,4944
SRR8394621,PAIRED,4346
SRR9295823,PAIRED,32
SRR10800999,PAIRED,3182
SRR10450110,PAIRED,6857
SRR6987496,PAIRED,17
SRR8039470,PAIRED,3078
SRR12063627,PAIRED,202
SRR13370347,PAIRED,1758
SRR12320319,PAIRED,9110
SRR13370244,PAIRED,4277
SRR12369744,SINGLE,622
SRR12343628,PAIRED,8552
ERR4015352,PAIRED,677
ERR3322259,PAIRED,1029
SRR13370350,PAIRED,2417
SRR10420348,PAIRED,2188
SRR10420351,PAIRED,4428
ERR2654255,PAIRED,3297
SRR7970076,PAIRED,4633
SRR12334850,PAIRED,8670
SRR8820894,PAIRED,3357
ERR3997383,PAIRED,921
SRR10513460,PAIRED,4775
SRR12340128,PAIRED,6908
ERR3308708,PAIRED,5
SRR8447008,PAIRED,610
ERR3661019,PAIRED,4446
ERR3711444,PAIRED,10
SRR11002572,PAIRED,3961
ERR3308263,PAIRED,4
SRR12125652,PAIRED,10
SRR13224138,PAIRED,7
SRR11002561,PAIRED,5020
SRR10816122,SINGLE,3
SRR12125659,PAIRED,5
ERR3711666,PAIRED,9
SRR11035319,PAIRED,481
SRR12806210,PAIRED,14
SRR11002551,PAIRED,2587
ERR3328456,SINGLE,2
SRR13277312,SINGLE,8
SRR12326508,PAIRED,5
SRR9092981,PAIRED,15
SRR9092887,PAIRED,15
SRR7968798,PAIRED,436
SRR9092836,PAIRED,17
SRR8670198,SINGLE,164
ERR4844308,PAIRED,930
SRR10336685,PAIRED,11
SRR10238575,SINGLE,8
SRR8617470,PAIRED,10
SRR9108839,PAIRED,5551
SRR11394397,PAIRED,19
SRR12666020,PAIRED,7288
SRR9108868,PAIRED,5085
SRR9923075,PAIRED,8
SRR13263836,PAIRED,95
SRR9107370,PAIRED,20
SRR12951170,PAIRED,5253
SRR8536154,SINGLE,104
SRR9923007,PAIRED,14
SRR13312992,PAIRED,5761
SRR9265044,PAIRED,22
SRR10006670,PAIRED,8
SRR12658568,PAIRED,5691
SRR12363882,PAIRED,3266
SRR11119531,PAIRED,26
SRR8834759,PAIRED,21
SRR9923519,PAIRED,14
SRR8488389,PAIRED,12
SRR9923158,PAIRED,14
SRR8488382,PAIRED,8
SRR10849807,PAIRED,5007
SRR9265067,PAIRED,27
SRR9107327,PAIRED,21
SRR8437612,PAIRED,8376
SRR8536146,SINGLE,115
SRR10530977,PAIRED,5
SRR12667095,SINGLE,9
SRR8834776,PAIRED,18
ERR2004623,PAIRED,1871
SRR9923593,PAIRED,11
SRR12662103,PAIRED,9
SRR9923132,PAIRED,12
SRR10918901,PAIRED,8112
SRR9637836,PAIRED,2531
SRR12217070,SINGLE,85
ERR4793851,PAIRED,0
SRR12266338,PAIRED,7909
SRR11676221,PAIRED,2763
SRR12265902,PAIRED,7848
SRR10229904,PAIRED,708
SRR10229881,PAIRED,604
