ERR3586702,OK
SRR9108851,OK
SRR11831422,OK
ERR3586973,OK
SRR9661300,OK
SRR6744729,ERR
SRR9264400,OK
SRR8437493,OK
SRR11565847,OK
SRR10584546,OK
SRR12229141,OK
SRR8446977,OK
SRR13370227,OK
SRR13370224,OK
SRR9649868,OK
SRR9006493,OK
SRR6744749,ERR
SRR9006512,OK
SRR7497395,OK
SRR13370271,OK
SRR8821107,OK
SRR13825328,OK
ERR3587037,OK
SRR8039450,OK
SRR10742326,OK
SRR8551109,OK
ERR3582504,OK
ERR4007821,OK
SRR11426306,OK
SRR12081690,OK
SRR10824597,OK
SRR10835725,OK
SRR9637825,OK
SRR8909062,OK
SRR7968814,OK
SRR10229855,OK
SRR8730055,OK
SRR8902343,OK
SRR11638132,OK
SRR9037337,OK
SRR8510264,OK
SRR12105542,OK
SRR10616333,OK
SRR8510280,OK
SRR12105465,OK
SRR13727586,OK
SRR13755963,OK
SRR13263845,OK
SRR10987828,OK
SRR11194596,OK
SRR11603050,OK
SRR12204456,OK
SRR8529443,OK
SRR9677749,OK
ERR2592840,OK
SRR12667217,OK
SRR8529342,OK
ERR2592916,OK
SRR11409804,OK
SRR6987500,OK
SRR11409729,OK
SRR9107343,OK
SRR9092923,OK
SRR11409665,OK
SRR12806221,OK
SRR12246225,OK
SRR10484938,OK
SRR10673258,OK
SRR13091370,OK
SRR9922973,OK
SRR9923240,OK
SRR9922861,OK
SRR12667261,OK
SRR7904240,OK
SRR12629821,OK
SRR9923735,OK
SRR9124140,OK
SRR10336675,OK
SRR12246143,OK
SRR9923598,OK
SRR10364863,OK
SRR10238589,OK
SRR12246156,OK
SRR12662149,OK
SRR8561300,OK
SRR12125724,OK
SRR9922787,OK
SRR12051498,OK
SRR10530975,OK
SRR10448712,OK
SRR11456546,OK
SRR6458469,OK
SRR13277315,OK
SRR10008725,OK
ERR3308699,OK
ERR3308652,OK
SRR10870408,OK
SRR12650082,OK
ERR3308209,OK
SRR12650080,OK
SRR10008721,OK
