SRR10364863,PAIRED,10
SRR9677749,PAIRED,28
SRR13825328,PAIRED,2548
SRR10987828,SINGLE,83
SRR8529443,PAIRED,31
SRR8529342,PAIRED,26
SRR11456546,PAIRED,6
SRR12629821,PAIRED,11
SRR11831422,PAIRED,7878
SRR13091370,PAIRED,14
SRR11638132,SINGLE,502
SRR10448712,PAIRED,7
SRR9124140,PAIRED,11
SRR12105542,PAIRED,369
SRR12105465,PAIRED,293
SRR8561300,SINGLE,7
SRR12051498,PAIRED,7
SRR8909062,PAIRED,721
SRR8510280,PAIRED,309
SRR6744749,PAIRED,4007
SRR8510264,PAIRED,376
SRR10008721,PAIRED,2
SRR10008725,PAIRED,5
SRR10742326,PAIRED,1952
ERR2592916,SINGLE,24
ERR2592840,SINGLE,27
SRR6744729,PAIRED,6873
SRR13755963,SINGLE,256
SRR11194596,PAIRED,63
SRR8902343,PAIRED,599
SRR8730055,SINGLE,605
SRR12246225,PAIRED,15
SRR10616333,SINGLE,333
SRR10484938,PAIRED,15
SRR12246156,PAIRED,9
SRR12246143,PAIRED,10
SRR10673258,PAIRED,14
SRR11409729,PAIRED,20
SRR11409665,PAIRED,15
SRR7497395,SINGLE,3577
SRR11409804,PAIRED,23
SRR10824597,PAIRED,779
SRR12081690,PAIRED,852
SRR10584546,PAIRED,5808
SRR8039450,PAIRED,2130
ERR4007821,PAIRED,904
SRR8551109,PAIRED,1583
SRR6458469,SINGLE,6
SRR8821107,PAIRED,2637
SRR13370227,PAIRED,5429
SRR6987500,PAIRED,22
SRR13370224,PAIRED,5416
SRR13370271,PAIRED,3344
ERR3586702,PAIRED,9578
ERR3587037,PAIRED,2377
SRR13727586,PAIRED,285
ERR3586973,PAIRED,7407
SRR12806221,PAIRED,15
ERR3308209,PAIRED,3
SRR12125724,PAIRED,7
SRR10870408,PAIRED,5
SRR8446977,PAIRED,5439
ERR3308652,PAIRED,5
ERR3308699,PAIRED,5
SRR11426306,PAIRED,865
SRR9037337,SINGLE,467
SRR9092923,PAIRED,16
SRR7968814,PAIRED,637
ERR3582504,SINGLE,1522
SRR10835725,SINGLE,743
SRR13277315,SINGLE,6
SRR9264400,PAIRED,6572
SRR10336675,PAIRED,10
SRR7904240,PAIRED,11
SRR10238589,SINGLE,9
SRR9649868,PAIRED,5315
SRR9108851,PAIRED,8364
SRR9661300,PAIRED,7156
SRR8437493,PAIRED,6486
SRR10530975,PAIRED,7
SRR13263845,PAIRED,109
SRR12204456,PAIRED,36
SRR9107343,PAIRED,16
SRR9922787,PAIRED,7
SRR12650082,SINGLE,3
SRR12662149,PAIRED,9
SRR12667217,SINGLE,27
SRR12667261,SINGLE,12
SRR11565847,PAIRED,6265
SRR9922861,PAIRED,12
SRR9923598,PAIRED,10
SRR12650080,SINGLE,2
SRR9922973,PAIRED,13
SRR9923240,PAIRED,13
SRR9923735,PAIRED,11
SRR9637825,PAIRED,725
SRR9006512,PAIRED,3991
SRR9006493,PAIRED,4844
SRR11603050,PAIRED,51
SRR12229141,PAIRED,5660
SRR10229855,PAIRED,630
