SRR8837389,OK
SRR11109944,OK
SRR11558425,OK
SRR8792701,OK
DRR184145,OK
SRR12980219,OK
SRR12730587,OK
SRR12727882,OK
SRR10016749,OK
SRR12676995,OK
SRR9164656,OK
SRR12105446,OK
SRR10008957,OK
SRR13755895,OK
SRR12246131,OK
SRR12334975,OK
SRR12183124,OK
SRR10824642,OK
SRR12081692,OK
ERR3586770,OK
SRR12063402,OK
SRR10835734,OK
ERR2828325,OK
SRR10336665,OK
SRR8617490,OK
SRR13624809,OK
SRR10902462,OK
SRR11640413,OK
SRR11394391,OK
ERR4704330,OK
SRR11968899,OK
SRR10804013,OK
SRR8669642,OK
SRR12204548,OK
SRR11178176,OK
ERR3327965,OK
SRR9637823,OK
SRR10999797,OK
SRR12628095,OK
SRR12487696,OK
SRR9006514,OK
SRR12668968,OK
SRR10229862,OK
