SRR10016753,OK
SRR10016752,OK
SRR10016714,OK
SRR10016709,OK
SRR10016708,OK
SRR10016806,OK
SRR10016795,OK
SRR10016758,OK
SRR10016757,OK
SRR10016805,OK
SRR10016804,OK
SRR10016780,OK
SRR10016746,OK
SRR10016747,OK
SRR10016748,OK
SRR10016737,OK
SRR10016742,OK
SRR10016741,OK
SRR10016731,OK
SRR10016786,OK
SRR10016720,OK
SRR10016719,OK
SRR10016808,OK
SRR10016769,OK
SRR10016807,OK
SRR10016724,OK
SRR10016725,OK
SRR10016768,OK
SRR10016703,OK
SRR10016774,OK
SRR10016775,OK
SRR10016702,OK
SRR10016736,OK
SRR10016735,OK
SRR10016698,OK
SRR10016697,OK
SRR10016764,OK
SRR10016763,OK
SRR10016793,OK
SRR10016794,OK
SRR10016787,OK
SRR10016705,OK
SRR10016710,OK
SRR10016743,OK
SRR10016801,OK
SRR10016754,OK
SRR10016704,OK
SRR10016750,OK
SRR10016776,OK
SRR10016782,OK
SRR10016727,OK
SRR10016738,OK
SRR10016771,OK
SRR10016716,OK
SRR10016759,OK
SRR10016788,OK
SRR10016706,OK
SRR10016765,OK
SRR10016711,OK
SRR10016721,OK
SRR10016744,OK
SRR10016699,OK
SRR10016802,OK
SRR10016732,OK
SRR10016694,OK
SRR10016755,OK
SRR10016751,OK
SRR10016790,OK
SRR10016715,OK
SRR10016777,OK
SRR10016760,OK
SRR10016728,OK
SRR10016739,OK
SRR10016772,OK
SRR10016789,OK
SRR10016707,OK
SRR10016770,OK
SRR10016717,OK
SRR10016766,OK
SRR10016803,OK
SRR10016722,OK
SRR10016745,OK
SRR10016700,OK
SRR10016756,OK
SRR10016733,OK
SRR10016695,OK
SRR10016726,OK
SRR10016778,OK
SRR10016791,OK
SRR10016729,OK
SRR10016761,OK
SRR10016773,OK
SRR10016740,OK
SRR10016718,OK
SRR10016781,OK
SRR10016767,OK
SRR10016723,OK
SRR10016734,OK
SRR10016696,OK
SRR10016792,OK
SRR10016762,OK
