SRR8173984,PAIRED,7541
SRR8663108,PAIRED,21
SRR10987850,SINGLE,61
SRR8416071,PAIRED,3056
SRR8399415,PAIRED,2501
SRR8529525,PAIRED,35
SRR8529319,PAIRED,29
SRR8529406,PAIRED,24
SRR13091466,PAIRED,16
SRR8529514,PAIRED,26
SRR8529341,PAIRED,25
SRR12629825,PAIRED,11
SRR11831015,PAIRED,3115
SRR9123828,PAIRED,1
SRR12676985,PAIRED,3417
SRR11638141,PAIRED,279
SRR10448725,PAIRED,7
SRR13645055,PAIRED,8
SRR13645032,PAIRED,11
SRR12105393,PAIRED,340
SRR12105519,PAIRED,330
SRR8909082,PAIRED,796
SRR8699258,PAIRED,21
SRR8561294,SINGLE,8
ERR2592804,SINGLE,11
SRR8510317,PAIRED,347
SRR10008952,PAIRED,0
SRR12904854,PAIRED,3983
SRR10008783,PAIRED,0
SRR10008888,PAIRED,0
ERR2592790,SINGLE,29
SRR10836658,PAIRED,4306
SRR10008826,PAIRED,0
SRR10008648,PAIRED,0
SRR13755968,SINGLE,11
SRR13756024,SINGLE,413
SRR10673253,PAIRED,14
SRR7880359,PAIRED,2018
SRR8567588,SINGLE,61
SRR8902311,PAIRED,406
SRR11805865,SINGLE,543
SRR10673316,PAIRED,12
SRR10673320,PAIRED,14
SRR10616337,SINGLE,465
SRR10673360,PAIRED,16
SRR10484962,PAIRED,14
SRR10420967,PAIRED,1654
SRR12551200,PAIRED,6192
SRR10673290,PAIRED,16
SRR11409913,PAIRED,23
SRR11409656,PAIRED,0
SRR11409721,PAIRED,25
SRR7497461,SINGLE,1235
SRR11409750,PAIRED,34
SRR11803540,PAIRED,3638
SRR10824654,PAIRED,653
ERR3586783,PAIRED,4523
ERR3322260,PAIRED,986
ERR3587093,PAIRED,2977
ERR3587182,PAIRED,4261
SRR7648272,PAIRED,2032
ERR3586765,PAIRED,4222
SRR7648342,PAIRED,3071
SRR12369731,SINGLE,528
SRR7970111,PAIRED,1770
ERR3586949,PAIRED,5832
SRR10450116,PAIRED,8246
SRR8566410,PAIRED,2032
ERR3305380,PAIRED,40
SRR8520132,PAIRED,5307
SRR8554654,PAIRED,9180
SRR9295818,PAIRED,34
SRR13370312,PAIRED,1933
SRR10420350,PAIRED,5589
SRR7648269,PAIRED,1999
ERR3305385,PAIRED,44
ERR3586873,PAIRED,2614
SRR6987510,PAIRED,22
SRR12055075,PAIRED,9
SRR12055081,PAIRED,7
ERR2677810,PAIRED,3512
ERR3308748,PAIRED,5
ERR3308796,PAIRED,4
SRR13267774,SINGLE,2
SRR12091923,PAIRED,39
SRR11426307,PAIRED,1051
ERR3711401,PAIRED,10
ERR3660995,PAIRED,2993
ERR3308284,PAIRED,21
ERR3308241,PAIRED,8
ERR3412976,PAIRED,1421
SRR7968821,PAIRED,437
SRR9092807,PAIRED,20
SRR8670191,SINGLE,171
SRR10074781,PAIRED,1445
ERR3582417,SINGLE,546
SRR8291375,PAIRED,9010
SRR13277355,SINGLE,9
ERR2134139,PAIRED,1068
SRR13358820,PAIRED,28
SRR10238568,SINGLE,10
ERR3190556,PAIRED,16
SRR12091922,PAIRED,0
ERR3190498,PAIRED,0
SRR10530981,PAIRED,6
SRR12667092,SINGLE,12
SRR13263852,PAIRED,161
SRR9217728,PAIRED,11
SRR12667096,SINGLE,10
SRR9923549,PAIRED,12
ERR3466199,SINGLE,0
SRR9923097,PAIRED,13
SRR8802154,PAIRED,45
SRR11563893,PAIRED,8509
SRR9107367,PAIRED,19
SRR12204553,PAIRED,41
SRR9943599,PAIRED,16
SRR12667206,SINGLE,7
SRR12225015,PAIRED,1109
SRR8488413,PAIRED,6
ERR3010902,PAIRED,2362
SRR8533926,PAIRED,2867
SRR8834803,PAIRED,12
SRR9922816,PAIRED,9
SRR8435781,PAIRED,1345
SRR9937996,PAIRED,27
SRR9923304,PAIRED,15
SRR8532581,PAIRED,2958
SRR9923160,PAIRED,11
SRR9923159,PAIRED,13
ERR4704395,PAIRED,1463
SRR9006496,PAIRED,4353
SRR11676220,PAIRED,2214
SRR12658934,PAIRED,5060
SRR10229865,PAIRED,815
