SRR8554654,OK
SRR8291375,OK
SRR11563893,OK
SRR10450116,OK
SRR8173984,OK
SRR12551200,OK
ERR3586949,OK
SRR10420350,OK
SRR8520132,ERR
SRR12658934,OK
ERR3586783,OK
SRR9006496,OK
SRR10836658,OK
ERR3587182,OK
ERR3586765,OK
SRR12904854,OK
SRR11803540,OK
ERR2677810,OK
SRR12676985,OK
SRR11831015,OK
SRR7648342,ERR
SRR8416071,OK
ERR3660995,OK
ERR3587093,OK
SRR8532581,OK
SRR8533926,OK
ERR3586873,OK
SRR8399415,OK
ERR3010902,OK
SRR11676220,OK
SRR8566410,OK
SRR7648272,OK
SRR7880359,OK
SRR7648269,OK
SRR13370312,OK
SRR7970111,OK
SRR10420967,OK
ERR4704395,OK
SRR10074781,OK
ERR3412976,OK
SRR8435781,OK
SRR7497461,OK
SRR12225015,OK
ERR2134139,OK
SRR11426307,OK
ERR3322260,OK
SRR10229865,OK
SRR8909082,OK
SRR10824654,OK
ERR3582417,OK
SRR11805865,OK
SRR12369731,OK
SRR10616337,OK
SRR7968821,OK
SRR13756024,OK
SRR8902311,OK
SRR8510317,OK
SRR12105393,OK
SRR12105519,OK
SRR11638141,OK
SRR8670191,OK
SRR13263852,OK
SRR8567588,OK
SRR10987850,OK
SRR8802154,OK
ERR3305385,OK
SRR12204553,OK
ERR3305380,OK
SRR12091923,OK
SRR8529525,OK
SRR9295818,OK
SRR11409750,OK
SRR8529319,OK
ERR2592790,OK
SRR13358820,OK
SRR9937996,OK
SRR8529514,OK
SRR8529341,OK
SRR11409721,OK
SRR8529406,OK
SRR11409913,OK
SRR6987510,OK
SRR8663108,OK
ERR3308284,OK
SRR8699258,OK
SRR9092807,OK
SRR9107367,OK
ERR3190556,OK
SRR10673290,OK
SRR10673360,OK
SRR9943599,OK
SRR13091466,OK
SRR9923304,OK
SRR10673253,OK
SRR10673320,OK
SRR10484962,OK
SRR9923159,OK
SRR9923097,OK
SRR9923549,OK
SRR10673316,OK
SRR8834803,OK
SRR12667092,OK
SRR13645032,OK
ERR2592804,OK
SRR9217728,OK
SRR13755968,OK
SRR9923160,OK
SRR12629825,OK
SRR10238568,OK
ERR3711401,OK
SRR12667096,OK
SRR9922816,OK
SRR12055075,OK
SRR13277355,OK
SRR13645055,OK
ERR3308241,OK
SRR8561294,OK
SRR10448725,OK
SRR12667206,OK
SRR12055081,OK
SRR8488413,OK
SRR10530981,OK
ERR3308748,OK
ERR3308796,OK
SRR13267774,OK
SRR9123828,OK
SRR12091922,OK
SRR10008648,OK
SRR10008826,OK
SRR10008888,OK
SRR10008952,OK
ERR3466199,ERR
SRR11409656,OK
SRR10008783,OK
ERR3190498,OK
