SRR8837395,OK
SRR9677731,OK
SRR8792708,OK
SRR10987807,OK
SRR9217959,OK
SRR10686617,OK
SRR9123730,OK
SRR9164653,OK
SRR12105497,OK
SRR8510256,OK
SRR13755996,OK
SRR7365389,OK
SRR11409669,OK
SRR12183121,OK
SRR10824574,OK
SRR12081608,OK
ERR3305359,OK
ERR3308757,OK
SRR9092815,OK
ERR2828337,OK
SRR10336689,OK
SRR10238544,OK
SRR11640398,OK
ERR3190559,OK
ERR4704489,OK
SRR11968898,OK
SRR10804011,OK
SRR8669639,OK
SRR11537113,OK
SRR11178174,OK
ERR2828349,OK
SRR9637806,OK
SRR12487697,OK
ERR4704390,ERR
SRR11674779,OK
SRR10229887,OK
