SRR8837391,OK
SRR9677722,OK
SRR11558439,OK
SRR12009701,OK
SRR8792709,OK
DRR184146,OK
SRR10987830,OK
SRR12730592,OK
SRR9217958,OK
SRR10686591,OK
SRR8883912,OK
SRR9164655,OK
SRR8909066,OK
SRR8507375,OK
SRR13755913,OK
SRR7880357,OK
SRR11803521,OK
SRR12183118,OK
SRR10824604,OK
SRR12081630,OK
ERR1278930,OK
SRR12063361,OK
SRR10835727,OK
SRR11278739,OK
SRR10336647,OK
SRR8617494,OK
SRR13624800,OK
SRR10902465,OK
SRR11640404,OK
SRR10851142,OK
ERR4619707,OK
SRR11968896,OK
SRR10804009,OK
SRR8669644,OK
SRR8488408,OK
SRR11178169,OK
ERR2828354,OK
SRR9637786,OK
SRR10999793,OK
SRR12628094,OK
SRR12487693,OK
ERR4793857,OK
SRR11603059,OK
SRR12170543,OK
