SRR9123810,PAIRED,0
SRR9123816,PAIRED,0
SRR9123817,PAIRED,0
SRR9124031,PAIRED,0
SRR9124032,PAIRED,0
SRR9124033,PAIRED,0
SRR9124034,PAIRED,0
SRR9124035,PAIRED,0
SRR9124036,PAIRED,0
SRR9124037,PAIRED,0
SRR9124038,PAIRED,0
SRR9124039,PAIRED,0
SRR9124040,PAIRED,0
SRR9124085,PAIRED,0
SRR9124086,PAIRED,0
SRR9124087,PAIRED,0
SRR9124088,PAIRED,0
SRR9124089,PAIRED,0
SRR9124090,PAIRED,0
SRR9124091,PAIRED,0
SRR9124092,PAIRED,0
SRR9124093,PAIRED,0
SRR9124094,PAIRED,0
SRR9124095,PAIRED,0
SRR9124128,PAIRED,0
SRR9124129,PAIRED,0
SRR9124130,PAIRED,0
SRR9124131,PAIRED,0
SRR9124133,PAIRED,0
SRR9124134,PAIRED,0
SRR9124135,PAIRED,0
SRR9124137,PAIRED,0
SRR9124138,PAIRED,0
