SRR11109928,PAIRED,20
SRR8286553,PAIRED,1813
SRR10987831,SINGLE,80
SRR10987849,SINGLE,88
SRR12727881,PAIRED,1791
SRR8529277,PAIRED,25
SRR8529413,PAIRED,41
SRR13091386,PAIRED,13
SRR8529374,PAIRED,21
SRR8529452,PAIRED,29
SRR11830680,PAIRED,1496
SRR8529387,PAIRED,38
SRR9124136,PAIRED,10
SRR10103581,PAIRED,7
SRR9124172,PAIRED,16
SRR12687769,PAIRED,722
SRR8909068,PAIRED,718
SRR13645002,PAIRED,10
SRR13645021,PAIRED,12
SRR13645029,PAIRED,13
SRR13644970,PAIRED,6
SRR12105389,PAIRED,297
ERR2592906,SINGLE,13
SRR10008887,PAIRED,0
SRR10008772,PAIRED,0
ERR2592891,SINGLE,34
SRR12904831,PAIRED,4202
ERR2592832,SINGLE,15
SRR8507362,PAIRED,1
SRR10008709,PAIRED,0
SRR4409196,PAIRED,1210
SRR4409197,PAIRED,984
SRR10008728,PAIRED,0
SRR13756019,SINGLE,46
SRR13755923,SINGLE,381
SRR8730126,SINGLE,872
SRR8729914,SINGLE,678
SRR7365390,SINGLE,196
SRR10801282,SINGLE,81
SRR11194507,PAIRED,63
SRR8303185,SINGLE,72
SRR10673248,PAIRED,16
SRR8902144,PAIRED,374
SRR10420966,PAIRED,1755
SRR10673266,PAIRED,15
ERR2402182,PAIRED,149
SRR11409642,PAIRED,18
SRR11409700,PAIRED,20
SRR11409821,PAIRED,20
SRR11409685,PAIRED,50
SRR7497498,SINGLE,2075
SRR10824591,PAIRED,546
SRR12081697,PAIRED,871
SRR13727606,PAIRED,215
SRR9295824,PAIRED,32
SRR12063632,PAIRED,137
ERR3322256,PAIRED,922
ERR3586803,PAIRED,2308
SRR8844149,PAIRED,11
SRR8787022,PAIRED,3818
ERR4007994,PAIRED,947
SRR8551110,PAIRED,1115
ERR4084829,PAIRED,2379
SRR8599967,SINGLE,18
SRR8820972,PAIRED,2401
ERR3562601,PAIRED,55
SRR11131095,PAIRED,0
ERR4230050,PAIRED,1836
SRR8599972,SINGLE,19
SRR10267059,PAIRED,133
SRR10816117,SINGLE,3
ERR3711580,PAIRED,10
ERR3711568,PAIRED,18
ERR3971496,PAIRED,2518
SRR10481890,PAIRED,422
SRR11002570,PAIRED,3924
SRR12125657,PAIRED,8
SRR10870407,PAIRED,8
ERR3308304,PAIRED,5
ERR3308214,PAIRED,5
SRR9092834,PAIRED,15
SRR9092947,PAIRED,13
ERR3582712,SINGLE,1297
SRR10074810,PAIRED,1828
SRR13277333,SINGLE,8
ERR3328469,SINGLE,3
SRR7968790,PAIRED,1987
SRR11278731,PAIRED,84
SRR10336674,PAIRED,10
SRR13358829,PAIRED,29
SRR7904231,PAIRED,12
SRR11640402,PAIRED,451
SRR11394381,PAIRED,12
SRR10851144,PAIRED,4
ERR3190552,PAIRED,17
SRR12118747,PAIRED,3458
SRR8669646,PAIRED,15
SRR12667068,SINGLE,14
SRR10530987,PAIRED,4
SRR8834809,PAIRED,4
SRR9923576,PAIRED,14
SRR10662748,PAIRED,5
SRR12650101,SINGLE,5
SRR12650085,SINGLE,10
SRR9923456,PAIRED,13
SRR9923682,PAIRED,17
ERR3668331,PAIRED,3
SRR9217730,PAIRED,11
SRR13263840,PAIRED,125
SRR9218281,PAIRED,14
SRR9923470,PAIRED,14
SRR11622286,PAIRED,3832
SRR9923324,PAIRED,14
SRR13263848,PAIRED,129
SRR9923643,PAIRED,15
SRR9923734,PAIRED,9
SRR12650121,SINGLE,14
SRR9637813,PAIRED,735
SRR9006521,PAIRED,4175
SRR8857869,PAIRED,2815
SRR13724039,PAIRED,9
SRR11676258,PAIRED,1522
SRR10229871,PAIRED,860
