SRR12334068,OK
SRR12342881,OK
SRR12334252,OK
ERR3586691,OK
SRR10849400,OK
SRR9264401,OK
SRR12551209,OK
SRR9649865,OK
SRR11675902,OK
SRR8881733,OK
SRR12543069,OK
SRR6744133,ERR
SRR6744702,ERR
ERR3587033,OK
SRR8393704,OK
SRR8792721,OK
SRR9860473,OK
SRR12904832,OK
SRR8446973,OK
SRR6744248,ERR
SRR12904863,OK
SRR9006498,OK
SRR10420943,OK
ERR3586796,OK
ERR3660998,OK
ERR3587179,OK
ERR3586852,OK
SRR11831573,OK
ERR3587066,OK
SRR8399419,OK
SRR8369880,OK
SRR12442166,OK
SRR13370308,OK
SRR8446980,OK
SRR9637839,OK
SRR12658930,OK
SRR12676989,OK
SRR8549463,OK
SRR12081636,OK
ERR3244808,OK
SRR13490373,OK
SRR10229907,OK
SRR10742320,OK
SRR8729975,OK
SRR10824650,OK
SRR10616317,OK
SRR13756012,OK
SRR10616331,OK
SRR8510269,OK
SRR12105396,OK
ERR2402200,OK
SRR8902289,OK
SRR12936483,OK
SRR8909067,OK
SRR10987842,OK
SRR13755989,OK
ERR3190542,OK
ERR3308267,OK
ERR3305389,OK
SRR11409704,OK
SRR11409831,OK
ERR3305382,OK
SRR9677711,OK
SRR12204560,OK
SRR11409927,OK
SRR12204430,OK
SRR12204442,OK
SRR11409761,OK
SRR8529520,OK
SRR8669635,OK
SRR9123839,OK
SRR8529363,OK
SRR9092860,OK
SRR9092976,OK
SRR10362530,OK
SRR9092906,OK
SRR8529369,OK
SRR9937984,OK
SRR9092966,OK
SRR8599937,OK
SRR9923469,OK
SRR9938001,OK
SRR10007579,OK
SRR10673356,OK
SRR10673329,OK
SRR8834856,OK
SRR12667221,OK
SRR11490247,OK
SRR9923650,OK
SRR9092946,OK
SRR8488401,OK
ERR2592777,OK
SRR10686634,OK
SRR10336662,OK
SRR7904229,OK
SRR12662136,OK
SRR12662132,OK
SRR11109894,OK
SRR9217740,OK
SRR12055082,OK
SRR11409751,OK
SRR8561284,OK
SRR10238582,OK
SRR8561303,OK
SRR12629858,OK
SRR12667078,OK
SRR9923228,OK
ERR3308718,OK
ERR3668314,OK
SRR12125722,OK
SRR10816118,OK
ERR3308320,OK
SRR10008946,OK
SRR10008908,OK
SRR12970007,OK
SRR10008701,OK
