SRR11109899,PAIRED,11
SRR11109908,PAIRED,14
SRR9677786,PAIRED,40
SRR10987845,SINGLE,244
SRR8416099,PAIRED,2337
SRR8399413,PAIRED,2947
SRR8558587,PAIRED,4779
SRR12629817,PAIRED,13
SRR11731842,PAIRED,2027
SRR11831041,PAIRED,3263
SRR8529401,PAIRED,25
SRR8529539,PAIRED,26
SRR8529388,PAIRED,24
SRR8529497,PAIRED,24
SRR8529336,PAIRED,28
SRR13490372,PAIRED,1465
SRR8512519,PAIRED,2063
SRR12458602,PAIRED,145
SRR9123926,PAIRED,14
SRR9123940,PAIRED,1
SRR12105404,PAIRED,379
SRR12105432,PAIRED,377
SRR13644964,PAIRED,7
SRR13644974,PAIRED,6
SRR8561325,SINGLE,7
SRR12105543,PAIRED,456
SRR12105386,PAIRED,391
SRR6928693,PAIRED,2873
SRR6745004,PAIRED,5661
SRR10008656,PAIRED,2
ERR2592928,SINGLE,31
SRR10008704,PAIRED,0
SRR10008847,PAIRED,5
SRR8510246,PAIRED,389
SRR8507379,PAIRED,3
ERR2592791,SINGLE,33
SRR6743995,PAIRED,7564
SRR6744157,PAIRED,6756
SRR6744381,PAIRED,2406
SRR10008719,PAIRED,0
SRR4409180,PAIRED,1139
SRR10008616,PAIRED,4
SRR6744188,PAIRED,2095
ERR2592894,SINGLE,44
SRR13756005,SINGLE,78
SRR13756017,SINGLE,319
SRR11194595,PAIRED,54
SRR7880354,PAIRED,1896
SRR8902294,PAIRED,247
SRR8729948,SINGLE,511
SRR11194513,PAIRED,63
SRR10673362,PAIRED,14
SRR10420931,PAIRED,1756
SRR10484981,PAIRED,15
SRR12246222,PAIRED,10
SRR8730215,SINGLE,362
SRR10420953,PAIRED,1737
SRR10007587,PAIRED,16
SRR11194601,PAIRED,63
SRR10673281,PAIRED,15
SRR12246203,PAIRED,16
SRR11409853,PAIRED,22
SRR11409875,PAIRED,21
SRR11409887,PAIRED,39
SRR11409928,PAIRED,59
SRR11409718,PAIRED,71
SRR11409929,PAIRED,37
SRR7497497,SINGLE,765
SRR10824611,PAIRED,766
SRR12081612,PAIRED,734
SRR13370238,PAIRED,4133
SRR9295844,PAIRED,34
SRR13727601,PAIRED,257
SRR6905832,PAIRED,4685
SRR13370294,PAIRED,1691
SRR8039471,PAIRED,1699
ERR3322230,PAIRED,766
ERR3586867,PAIRED,2719
SRR8599931,SINGLE,18
SRR8599955,SINGLE,19
SRR11967417,PAIRED,2073
ERR3322254,PAIRED,912
ERR4007618,PAIRED,663
ERR4230051,PAIRED,1437
ERR3322224,PAIRED,874
SRR7970075,PAIRED,4234
SRR13370360,PAIRED,2137
SRR7648322,PAIRED,2840
ERR3586970,PAIRED,8828
SRR8599963,SINGLE,17
SRR8599960,SINGLE,20
ERR3586766,PAIRED,4193
ERR3587166,PAIRED,4015
ERR4015356,PAIRED,800
SRR8446981,PAIRED,2941
SRR12806212,PAIRED,12
ERR1121779,PAIRED,712
ERR3308721,PAIRED,7
SRR11531800,SINGLE,6
ERR3971498,PAIRED,4537
ERR3308235,PAIRED,3
ERR3308706,PAIRED,5
ERR3661001,PAIRED,2970
ERR3711538,PAIRED,12
ERR3308747,PAIRED,6
ERR3661009,PAIRED,3621
ERR3308314,PAIRED,6
ERR3438369,SINGLE,753
ERR3580744,SINGLE,984
SRR9092926,PAIRED,13
SRR9092964,PAIRED,19
SRR9092833,PAIRED,17
SRR12326503,PAIRED,6
SRR9092848,PAIRED,21
SRR9092837,PAIRED,17
ERR3316212,SINGLE,915
SRR11278726,PAIRED,11
SRR10336671,PAIRED,10
SRR8617476,PAIRED,15
SRR8617489,PAIRED,9
SRR10872562,PAIRED,8690
SRR8866498,PAIRED,2897
ERR3190497,PAIRED,0
SRR9649834,PAIRED,4879
SRR8802116,PAIRED,48
SRR9923620,PAIRED,7
SRR10849745,PAIRED,6679
SRR8834826,PAIRED,4
SRR10920923,PAIRED,7591
SRR9107365,PAIRED,21
SRR9923264,PAIRED,14
SRR10662756,PAIRED,7
SRR10530971,PAIRED,7
SRR8538917,SINGLE,183
SRR9923476,PAIRED,10
SRR12756242,PAIRED,3399
SRR8834854,PAIRED,17
SRR11119528,PAIRED,27
SRR12667044,SINGLE,11
SRR10946722,PAIRED,8944
SRR9923645,PAIRED,14
SRR9107350,PAIRED,14
SRR9923683,PAIRED,8
SRR9923129,PAIRED,8
SRR9923305,PAIRED,18
SRR9923610,PAIRED,8
SRR10662737,PAIRED,8
SRR13263844,PAIRED,120
SRR9922966,PAIRED,9
SRR10849649,PAIRED,5136
SRR8802123,PAIRED,43
SRR7072206,PAIRED,5718
SRR9637831,PAIRED,1718
SRR9006567,PAIRED,3538
SRR9006516,PAIRED,4346
SRR11676222,PAIRED,1830
SRR13724063,PAIRED,19
SRR11675903,PAIRED,2110
SRR10229843,PAIRED,737
SRR10229832,PAIRED,617
