SRR10946722,OK
ERR3586970,OK
SRR10872562,OK
SRR10920923,OK
SRR6743995,ERR
SRR6744157,ERR
SRR10849745,OK
SRR7072206,OK
SRR6745004,ERR
SRR10849649,OK
SRR9649834,OK
SRR8558587,OK
SRR6905832,OK
ERR3971498,OK
SRR9006516,OK
SRR7970075,OK
ERR3586766,OK
SRR13370238,OK
ERR3587166,OK
ERR3661009,OK
SRR9006567,OK
SRR12756242,OK
SRR11831041,OK
ERR3661001,OK
SRR8399413,OK
SRR8446981,OK
SRR8866498,OK
SRR6928693,OK
SRR7648322,OK
ERR3586867,OK
SRR6744381,ERR
SRR8416099,OK
SRR13370360,OK
SRR11675903,OK
SRR6744188,ERR
SRR11967417,OK
SRR8512519,OK
SRR11731842,OK
SRR7880354,OK
SRR11676222,OK
SRR10420931,OK
SRR10420953,OK
SRR9637831,OK
SRR8039471,OK
SRR13370294,OK
SRR13490372,OK
ERR4230051,OK
SRR4409180,OK
ERR3580744,OK
ERR3316212,OK
ERR3322254,OK
ERR3322224,OK
ERR4015356,OK
SRR10824611,OK
ERR3322230,OK
SRR7497497,OK
ERR3438369,OK
SRR10229843,OK
SRR12081612,OK
ERR1121779,OK
ERR4007618,OK
SRR10229832,OK
SRR8729948,OK
SRR12105543,OK
SRR12105386,OK
SRR8510246,OK
SRR12105404,OK
SRR12105432,OK
SRR8730215,OK
SRR13756017,OK
SRR13727601,OK
SRR8902294,OK
SRR10987845,OK
SRR8538917,OK
SRR12458602,OK
SRR13263844,OK
SRR13756005,OK
SRR11409718,OK
SRR11194601,OK
SRR11194513,OK
SRR11409928,OK
SRR11194595,OK
SRR8802116,OK
ERR2592894,OK
SRR8802123,OK
SRR9677786,OK
SRR11409887,OK
SRR11409929,OK
SRR9295844,OK
ERR2592791,OK
ERR2592928,OK
SRR8529336,OK
SRR11119528,OK
SRR8529539,OK
SRR8529401,OK
SRR8529497,OK
SRR8529388,OK
SRR11409853,OK
SRR9107365,OK
SRR9092848,OK
SRR11409875,OK
SRR8599960,OK
SRR13724063,OK
SRR8599955,OK
SRR9092964,OK
SRR9923305,OK
SRR8599931,OK
SRR8834854,OK
SRR9092837,OK
SRR9092833,OK
SRR8599963,OK
SRR12246203,OK
SRR10007587,OK
SRR8617476,OK
SRR10484981,OK
SRR10673281,OK
SRR9923645,OK
SRR9107350,OK
SRR9923264,OK
SRR11109908,OK
SRR10673362,OK
SRR9123926,OK
SRR9092926,OK
SRR12629817,OK
ERR3711538,OK
SRR12806212,OK
SRR12667044,OK
SRR11278726,OK
SRR11109899,OK
SRR12246222,OK
SRR9923476,OK
SRR10336671,OK
SRR9922966,OK
SRR8617489,OK
SRR10662737,OK
SRR9923610,OK
SRR9923129,OK
SRR9923683,OK
ERR3308721,OK
SRR8561325,OK
SRR13644964,OK
SRR9923620,OK
SRR10662756,OK
SRR10530971,OK
SRR11531800,OK
SRR12326503,OK
SRR13644974,OK
ERR3308747,OK
ERR3308314,OK
SRR10008847,OK
ERR3308706,OK
SRR8834826,OK
SRR10008616,OK
SRR8507379,OK
ERR3308235,OK
SRR10008656,OK
SRR9123940,OK
SRR10008719,OK
ERR3190497,OK
SRR10008704,OK
