SRR8837397,PAIRED,54
SRR13450952,PAIRED,1568
SRR11558542,PAIRED,3474
SRR8792703,PAIRED,4565
DRR184144,PAIRED,1763
SRR10060520,PAIRED,3717
SRR12730595,PAIRED,4314
SRR12727876,PAIRED,1810
SRR10686638,PAIRED,15
SRR10103578,PAIRED,3
SRR9164654,SINGLE,4199
SRR13644995,PAIRED,10
ERR2592880,SINGLE,19
SRR13755931,SINGLE,360
SRR7365424,SINGLE,175
SRR11409985,PAIRED,37
SRR12183127,PAIRED,316
SRR10824625,PAIRED,470
SRR12081724,PAIRED,734
SRR13370208,PAIRED,2217
ERR3971489,PAIRED,4799
SRR9092859,PAIRED,22
SRR9192429,PAIRED,2955
SRR10336657,PAIRED,11
SRR13358824,PAIRED,20
SRR13624801,PAIRED,4681
SRR10902459,PAIRED,16
SRR11640415,PAIRED,116
ERR3190495,PAIRED,0
ERR4921287,PAIRED,80
SRR11968901,PAIRED,3
SRR12118738,PAIRED,3584
SRR8669636,PAIRED,23
ERR3466212,SINGLE,1805
SRR11178181,PAIRED,2821
ERR2828352,SINGLE,872
SRR9637822,PAIRED,2224
SRR10999795,PAIRED,4184
SRR12628093,PAIRED,2547
SRR12487698,PAIRED,679
ERR4704383,PAIRED,0
SRR13724076,PAIRED,23
SRR10229846,PAIRED,722
