SRR8837397,OK
SRR13450952,OK
SRR11558542,OK
SRR8792703,OK
DRR184144,OK
SRR10060520,OK
SRR12730595,OK
SRR12727876,OK
SRR10686638,OK
SRR10103578,OK
SRR9164654,OK
SRR13644995,OK
ERR2592880,OK
SRR13755931,OK
SRR7365424,OK
SRR11409985,OK
SRR12183127,OK
SRR10824625,OK
SRR12081724,OK
SRR13370208,OK
ERR3971489,OK
SRR9092859,OK
SRR9192429,OK
SRR10336657,OK
SRR13358824,OK
SRR13624801,OK
SRR10902459,OK
SRR11640415,OK
ERR3190495,OK
ERR4921287,OK
SRR11968901,OK
SRR12118738,OK
SRR8669636,OK
ERR3466212,OK
SRR11178181,OK
ERR2828352,OK
SRR9637822,OK
SRR10999795,OK
SRR12628093,OK
SRR12487698,OK
ERR4704383,ERR
SRR13724076,OK
SRR10229846,OK
