SRR8837398,OK
SRR11109938,OK
SRR8792710,OK
SRR8399418,OK
SRR12730594,OK
SRR12727879,OK
SRR11830681,OK
SRR9123837,OK
SRR12816294,OK
SRR8561319,OK
SRR8507422,OK
SRR13755987,OK
SRR7880375,OK
SRR11409799,OK
SRR12183119,OK
SRR10824598,OK
SRR12081684,OK
SRR13370362,OK
ERR3308211,OK
SRR9092812,OK
SRR10095560,OK
SRR10336659,OK
SRR10238602,OK
SRR13624807,OK
SRR10902463,OK
SRR11640412,OK
SRR9860484,OK
ERR5165910,OK
SRR11968890,OK
SRR12118741,OK
SRR8663097,OK
SRR10362505,OK
SRR11178175,OK
ERR2828353,OK
SRR9637829,OK
SRR12487695,OK
SRR12970003,OK
SRR11603061,OK
SRR12175482,OK
