SRR13450944,PAIRED,2010
SRR13131471,SINGLE,8401
SRR10987808,SINGLE,81
SRR13825335,PAIRED,2221
SRR8416073,PAIRED,2674
SRR10686590,PAIRED,11
SRR8529536,PAIRED,22
SRR8529507,PAIRED,25
SRR12629841,PAIRED,10
SRR9648366,PAIRED,1379
SRR8529286,PAIRED,27
SRR8529301,PAIRED,25
SRR12629861,PAIRED,12
SRR12458594,PAIRED,627
SRR9123749,PAIRED,6
SRR10448721,PAIRED,7
SRR10103579,PAIRED,5
SRR9123932,PAIRED,13
SRR12105530,PAIRED,431
SRR13644966,PAIRED,15
SRR8561307,SINGLE,8
SRR12105489,PAIRED,363
SRR12105429,PAIRED,272
SRR12105379,PAIRED,358
SRR8699286,PAIRED,21
ERR2592951,SINGLE,21
SRR12904850,PAIRED,3666
SRR10008624,PAIRED,0
SRR4409195,PAIRED,1422
SRR10008652,PAIRED,0
SRR10008905,PAIRED,2
SRR8510320,PAIRED,356
SRR12904840,PAIRED,4518
ERR2592871,SINGLE,25
SRR8507445,PAIRED,3
SRR13755930,SINGLE,443
SRR13756030,SINGLE,14
SRR12246137,PAIRED,14
SRR10420939,PAIRED,1352
SRR12246019,PAIRED,10
SRR10007555,PAIRED,15
SRR10801286,SINGLE,1093
SRR10673328,PAIRED,14
SRR8902230,PAIRED,615
SRR8730137,SINGLE,722
SRR12246190,PAIRED,13
SRR10484956,PAIRED,13
SRR12551208,PAIRED,3054
SRR12246037,PAIRED,11
SRR10616346,SINGLE,1146
SRR12246128,PAIRED,10
SRR11409767,PAIRED,15
SRR11803508,PAIRED,3795
SRR11409683,PAIRED,34
SRR11409852,PAIRED,16
SRR11409825,PAIRED,11
SRR11409897,PAIRED,66
SRR10824615,PAIRED,374
SRR13370339,PAIRED,2143
SRR8395142,PAIRED,6368
SRR7043016,PAIRED,423
SRR12342829,PAIRED,6686
SRR12334250,PAIRED,9044
ERR3586821,PAIRED,3948
SRR6987480,PAIRED,18
ERR3586682,PAIRED,8323
SRR8881736,SINGLE,630
ERR3322221,PAIRED,1098
SRR13370333,PAIRED,3987
SRR13370222,PAIRED,3956
SRR9295841,PAIRED,29
ERR3586754,PAIRED,3131
SRR10800987,PAIRED,3201
DRR099947,PAIRED,334
ERR4015353,PAIRED,690
ERR3587054,PAIRED,1847
ERR3322231,PAIRED,774
SRR7970063,PAIRED,5286
SRR13370251,PAIRED,5232
SRR12334065,PAIRED,7503
SRR8959243,PAIRED,370
SRR8446978,PAIRED,6158
ERR3308799,PAIRED,4
SRR8446990,PAIRED,4359
SRR8447017,PAIRED,4281
SRR9037346,SINGLE,407
ERR3308681,PAIRED,5
ERR3308305,PAIRED,5
ERR3308787,PAIRED,3
ERR3308674,PAIRED,7
SRR13267772,SINGLE,3
ERR3711482,PAIRED,7
SRR11426333,PAIRED,1271
SRR9092933,PAIRED,12
SRR9092904,PAIRED,8
SRR10074799,PAIRED,1598
SRR10071577,PAIRED,4366
ERR3580740,SINGLE,1355
SRR10071563,PAIRED,5374
SRR13277349,SINGLE,9
ERR2828326,SINGLE,303
SRR10238541,SINGLE,9
SRR10238577,SINGLE,8
SRR10851140,PAIRED,4
SRR9648494,PAIRED,7860
SRR8863764,PAIRED,5514
SRR9108865,PAIRED,6888
SRR12662118,PAIRED,8
SRR9923089,PAIRED,8
SRR8802156,PAIRED,40
SRR12773043,PAIRED,5746
SRR7955640,PAIRED,32
SRR12650158,SINGLE,13
SRR9922852,PAIRED,14
SRR12650120,SINGLE,12
SRR9937988,PAIRED,16
SRR9265056,PAIRED,21
SRR9923298,PAIRED,14
SRR9218268,PAIRED,14
SRR9923446,PAIRED,13
SRR12650110,SINGLE,12
SRR9923244,PAIRED,11
SRR9107369,PAIRED,20
SRR12204541,PAIRED,79
SRR9922801,PAIRED,12
SRR12204455,PAIRED,16
SRR12650114,SINGLE,4
SRR9923586,PAIRED,14
SRR9265057,PAIRED,21
SRR12662082,PAIRED,11
SRR12667251,SINGLE,17
SRR11537118,SINGLE,12
SRR12204557,PAIRED,28
SRR9922968,PAIRED,13
ERR4704405,PAIRED,1766
ERR4793858,PAIRED,2469
SRR12149539,PAIRED,3901
SRR11603057,PAIRED,24
SRR10229891,PAIRED,876
